636	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
663	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
674	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese]]	$8.75 
688	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
691	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
691	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
706	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
707	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
717	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
747	2	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]	$17.50 
775	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.49 
820	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
844	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
848	1	Chicken Burrito	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]	$8.75 
849	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
871	1	Chicken Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
890	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
908	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
908	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
937	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1037	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1050	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1051	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1081	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1082	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]	$11.25 
1086	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1087	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1092	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.25 
1099	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1102	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1111	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
1137	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1139	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]	$11.25 
1149	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]	$10.98 
1154	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1167	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1185	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1246	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1295	2	Chicken Burrito	[Fresh Tomato Salsa, [Sour Cream, Cheese, Pinto Beans, Rice]]	$17.50 
1304	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
1323	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1330	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
1334	2	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$21.96 
1335	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1352	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1354	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1365	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Rice, Pinto Beans]]	$8.75 
1370	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1380	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1387	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1393	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]	$8.75 
1416	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Pinto Beans, Rice]]	$8.75 
1425	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1431	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1433	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 
1453	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1511	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$8.75 
1586	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]	$11.25 
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]	$8.75 
1588	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1599	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1630	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1662	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]	$8.75 
1681	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1698	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1714	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$8.75 
1747	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1757	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1761	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1775	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 
1816	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Pinto Beans, Cheese, Sour Cream]]	$8.75 
